food,category,country,region,year,imports,exports,production,consumption,yield
Rice,GRAIN,Paraguay,SOUTH_AMERICA,1981,41000,0,0,41000,2
Sorghum,GRAIN,Paraguay,SOUTH_AMERICA,1981,10000,0,0,10000,2
Wheat,GRAIN,Paraguay,SOUTH_AMERICA,1981,54000,5000,114000,163000,2
Cottonseed Meal,OIL,Paraguay,SOUTH_AMERICA,1981,231000,65000,1000,167000,2
Cottonseed Oil,OIL,Paraguay,SOUTH_AMERICA,1981,24000,6000,1000,19000,2
Soybean Meal,OIL,Paraguay,SOUTH_AMERICA,1981,507000,680000,240000,67000,2
Soybean Oil,OIL,Paraguay,SOUTH_AMERICA,1981,115800,151890,54900,18810,2
Coffee,SPECIAL,Paraguay,SOUTH_AMERICA,1981,12000,9900,3480,5580,2
Sugar (Beet & Cane),SPECIAL,Paraguay,SOUTH_AMERICA,1981,77000,0,0,77000,2
Butter,DAIRY,Peru,SOUTH_AMERICA,1981,4,3,15,16,2
Cheese,DAIRY,Peru,SOUTH_AMERICA,1981,24,6,6,24,2
Milk,DAIRY,Peru,SOUTH_AMERICA,1981,2005,16,136,2125,2
Fish,FISH,Peru,SOUTH_AMERICA,1981,4097963,0,0,4097963,2
Fish Meal,FISH,Peru,SOUTH_AMERICA,1981,665000,813000,255000,107000,2
Barley,GRAIN,Peru,SOUTH_AMERICA,1981,160000,5000,45000,200000,2
Corn,GRAIN,Peru,SOUTH_AMERICA,1981,591000,51000,565000,1105000,2
Millet,GRAIN,Peru,SOUTH_AMERICA,1981,8000,0,0,8000,2
Rice,GRAIN,Peru,SOUTH_AMERICA,1981,450000,160000,253000,543000,2
Sorghum,GRAIN,Peru,SOUTH_AMERICA,1981,45000,3000,3000,45000,2
Wheat,GRAIN,Peru,SOUTH_AMERICA,1981,119000,100000,1030000,1049000,2
Beef,MEAT,Peru,SOUTH_AMERICA,1981,466000,0,19600,485600,2
Pork,MEAT,Peru,SOUTH_AMERICA,1981,2275000,0,0,2275000,2
Palm Oil,OIL,Peru,SOUTH_AMERICA,1981,6000,0,0,6000,2
Soybean Meal,OIL,Peru,SOUTH_AMERICA,1981,13400,2000,32600,44000,2
Soybean Oil,OIL,Peru,SOUTH_AMERICA,1981,3464,2000,70366,71830,2
Chicken,POULTRY,Peru,SOUTH_AMERICA,1981,140000,0,0,140000,2
Turkey,POULTRY,Peru,SOUTH_AMERICA,1981,2000,0,0,2000,2
Coffee,SPECIAL,Peru,SOUTH_AMERICA,1981,132000,104640,11400,38760,2
Sugar (Beet & Cane),SPECIAL,Peru,SOUTH_AMERICA,1981,614000,63000,0,551000,2
Fish,FISH,Philippines,SOUTHEAST_ASIA,1981,1632205,0,0,1632205,2
Fish Meal,FISH,Philippines,SOUTHEAST_ASIA,1981,10000,21000,41000,30000,2
Corn,GRAIN,Philippines,SOUTHEAST_ASIA,1981,3290000,206000,458000,3542000,2
Rice,GRAIN,Philippines,SOUTHEAST_ASIA,1981,5270000,1473000,1470000,5267000,2
Wheat,GRAIN,Philippines,SOUTHEAST_ASIA,1981,0,92000,982000,890000,2
Beef,MEAT,Philippines,SOUTHEAST_ASIA,1981,488600,0,8000,496600,2
Pork,MEAT,Philippines,SOUTHEAST_ASIA,1981,7137200,1000,2800,7139000,2
Coconut Oil,OIL,Philippines,SOUTHEAST_ASIA,1981,1123000,1094000,145000,174000,2
Copra Meal,OIL,Philippines,SOUTHEAST_ASIA,1981,2559000,921000,187000,1825000,2
Palm Kernel Meal,OIL,Philippines,SOUTHEAST_ASIA,1981,4000,9600,5600,0,2
Palm Kernel Oil,OIL,Philippines,SOUTHEAST_ASIA,1981,915,2196,1281,0,2
Palm Oil,OIL,Philippines,SOUTHEAST_ASIA,1981,6000,0,11000,17000,2
Peanut Meal,OIL,Philippines,SOUTHEAST_ASIA,1981,39200,0,1000,40200,2
Peanut Oil,OIL,Philippines,SOUTHEAST_ASIA,1981,8967,0,0,8967,2
Soybean Meal,OIL,Philippines,SOUTHEAST_ASIA,1981,21800,54600,406800,374000,2
Soybean Oil,OIL,Philippines,SOUTHEAST_ASIA,1981,4013,4026,13503,13490,2
Coffee,SPECIAL,Philippines,SOUTHEAST_ASIA,1981,128040,84000,25680,69720,2
Sugar (Beet & Cane),SPECIAL,Philippines,SOUTHEAST_ASIA,1981,2503000,1314000,0,1189000,2
Butter,DAIRY,Poland,EUROPE,1981,265,49,52,268,2
Cheese,DAIRY,Poland,EUROPE,1981,95,23,24,96,2
Milk,DAIRY,Poland,EUROPE,1981,36981,112,108,36977,2
Fish Meal,FISH,Poland,EUROPE,1981,42000,0,12000,54000,2
Barley,GRAIN,Poland,EUROPE,1981,3540000,0,512000,4052000,2
Corn,GRAIN,Poland,EUROPE,1981,65000,217000,1377000,1225000,2
Mixed Grain,GRAIN,Poland,EUROPE,1981,2320000,11000,11000,2320000,2
Oats,GRAIN,Poland,EUROPE,1981,2731000,38000,76000,2769000,2
Rice,GRAIN,Poland,EUROPE,1981,0,16000,120000,104000,2
Rye,GRAIN,Poland,EUROPE,1981,6731000,18000,422000,7135000,2
Wheat,GRAIN,Poland,EUROPE,1981,4203000,308000,3897000,7792000,2
Beef,MEAT,Poland,EUROPE,1981,3222000,98400,89000,3212600,2
Pork,MEAT,Poland,EUROPE,1981,12782400,48000,127200,12861600,2
Coconut Oil,OIL,Poland,EUROPE,1981,0,0,1000,1000,2
Copra Meal,OIL,Poland,EUROPE,1981,0,0,22000,22000,2
Palm Oil,OIL,Poland,EUROPE,1981,0,0,8000,8000,2
Rapeseed Meal,OIL,Poland,EUROPE,1981,645000,800,5000,649200,2
Rapeseed Oil,OIL,Poland,EUROPE,1981,263585,4183,14000,273402,2
Soybean Meal,OIL,Poland,EUROPE,1981,36000,0,676000,712000,2
Soybean Oil,OIL,Poland,EUROPE,1981,8000,0,39235,47235,2
Sunflowerseed Meal,OIL,Poland,EUROPE,1981,0,0,3200,3200,2
Sunflowerseed Oil,OIL,Poland,EUROPE,1981,0,0,14732,14732,2
Chicken,POULTRY,Poland,EUROPE,1981,153000,0,0,153000,2
Turkey,POULTRY,Poland,EUROPE,1981,20000,0,0,20000,2
Sugar (Beet & Cane),SPECIAL,Poland,EUROPE,1981,1873000,101000,73000,1845000,2
Butter,DAIRY,Portugal,EUROPE,1981,6,2,7,11,2
Cheese,DAIRY,Portugal,EUROPE,1981,44,3,3,44,2
Milk,DAIRY,Portugal,EUROPE,1981,2770,0,4,2774,2
Fish Meal,FISH,Portugal,EUROPE,1981,10000,0,1000,11000,2
Beef,MEAT,Portugal,EUROPE,1981,419200,0,8800,428000,2
Pork,MEAT,Portugal,EUROPE,1981,1766200,0,1200,1767400,2
Almonds,NUT,Portugal,EUROPE,1981,5000,4362,1162,1800,2
Coconut Oil,OIL,Portugal,EUROPE,1981,15000,5000,0,10000,2
Copra Meal,OIL,Portugal,EUROPE,1981,8000,0,25000,33000,2
Olive Oil,OIL,Portugal,EUROPE,1981,23000,11000,25000,37000,2
Palm Kernel,OIL,Portugal,EUROPE,1981,3000,0,82000,85000,2
Palm Kernel Meal,OIL,Portugal,EUROPE,1981,0,0,4800,4800,2
Palm Kernel Oil,OIL,Portugal,EUROPE,1981,0,0,1098,1098,2
Palm Oil,OIL,Portugal,EUROPE,1981,3000,1000,16000,18000,2
Peanut Meal,OIL,Portugal,EUROPE,1981,15000,14400,79400,80000,2
Peanut Oil,OIL,Portugal,EUROPE,1981,0,549,7869,7320,2
Soybean Meal,OIL,Portugal,EUROPE,1981,345000,25200,524600,844400,2
Soybean Oil,OIL,Portugal,EUROPE,1981,79000,71562,92631,100069,2
Sunflowerseed Meal,OIL,Portugal,EUROPE,1981,168400,32200,272400,408600,2
Sunflowerseed Oil,OIL,Portugal,EUROPE,1981,110464,28392,63449,145521,2
Chicken,POULTRY,Portugal,EUROPE,1981,135000,0,0,135000,2
Turkey,POULTRY,Portugal,EUROPE,1981,20000,0,0,20000,2
Sugar (Beet & Cane),SPECIAL,Portugal,EUROPE,1981,4000,3000,327000,328000,2
Sugar (Beet & Cane),SPECIAL,Puerto Rico,MIDDLE_AMERICA,1981,103000,62000,56000,97000,2
Sugar (Beet & Cane),SPECIAL,Qatar,MIDDLE_EAST,1981,0,0,10000,10000,2
Rice,GRAIN,Reunion,OCEANIA,1981,0,0,38000,38000,2
Sugar (Beet & Cane),SPECIAL,Reunion,OCEANIA,1981,0,0,0,0,2
Butter,DAIRY,Romania,EUROPE,1981,38,18,1,21,2
Cheese,DAIRY,Romania,EUROPE,1981,80,9,0,71,2
Milk,DAIRY,Romania,EUROPE,1981,9473,16,20,9477,2
Fish Meal,FISH,Romania,EUROPE,1981,11000,0,35000,46000,2
Barley,GRAIN,Romania,EUROPE,1981,2571000,195000,100000,2476000,2
Corn,GRAIN,Romania,EUROPE,1981,11892000,1600000,400000,10692000,2
Oats,GRAIN,Romania,EUROPE,1981,65000,0,25000,90000,2
Rice,GRAIN,Romania,EUROPE,1981,32000,0,26000,58000,2
Rye,GRAIN,Romania,EUROPE,1981,40000,0,0,40000,2
Sorghum,GRAIN,Romania,EUROPE,1981,23000,0,0,23000,2
Wheat,GRAIN,Romania,EUROPE,1981,5305000,500000,650000,5455000,2
Beef,MEAT,Romania,EUROPE,1981,1361000,136200,59000,1283800,2
Pork,MEAT,Romania,EUROPE,1981,8984600,105000,14400,8894000,2
Cottonseed Meal,OIL,Romania,EUROPE,1981,0,0,3000,3000,2
Rapeseed Meal,OIL,Romania,EUROPE,1981,18200,800,0,17400,2
Rapeseed Oil,OIL,Romania,EUROPE,1981,7562,183,0,7379,2
Soybean Meal,OIL,Romania,EUROPE,1981,592400,0,282400,874800,2
Soybean Oil,OIL,Romania,EUROPE,1981,133044,0,41724,174768,2
Sunflowerseed Meal,OIL,Romania,EUROPE,1981,925000,0,0,925000,2
Sunflowerseed Oil,OIL,Romania,EUROPE,1981,469230,75000,6000,400230,2
Chicken,POULTRY,Romania,EUROPE,1981,330000,40000,0,290000,2
Sugar (Beet & Cane),SPECIAL,Romania,EUROPE,1981,553000,29000,215000,739000,2
Chicken,POULTRY,Russia,EUROPE,1981,1050000,0,169000,1219000,2
Turkey,POULTRY,Russia,EUROPE,1981,78000,0,15000,93000,2
Butter,DAIRY,Russia,RUSSIA,1981,1403,15,151,1539,2
Cheese,DAIRY,Russia,RUSSIA,1981,699,4,11,706,2
Milk,DAIRY,Russia,RUSSIA,1981,228060,0,720,228780,2
Fish,FISH,Russia,RUSSIA,1981,3042108,0,0,3042108,2
Fish Meal,FISH,Russia,RUSSIA,1981,600000,9000,0,591000,2
Barley,GRAIN,Russia,RUSSIA,1981,32966000,0,7300000,40266000,2
Corn,GRAIN,Russia,RUSSIA,1981,9400000,0,17700000,27100000,2
Millet,GRAIN,Russia,RUSSIA,1981,1687000,0,0,1687000,2
Oats,GRAIN,Russia,RUSSIA,1981,10788000,0,0,10788000,2
Rice,GRAIN,Russia,RUSSIA,1981,1453000,100000,859000,2212000,2
Rye,GRAIN,Russia,RUSSIA,1981,8688000,0,600000,9288000,2
Sorghum,GRAIN,Russia,RUSSIA,1981,0,0,3400000,3400000,2
Wheat,GRAIN,Russia,RUSSIA,1981,75816000,4500000,28300000,99616000,2
Beef,MEAT,Russia,RUSSIA,1981,29683200,70000,533000,30146200,2
Pork,MEAT,Russia,RUSSIA,1981,48393600,0,499000,48892600,2
Coconut Oil,OIL,Russia,RUSSIA,1981,6000,0,76000,82000,2
Copra Meal,OIL,Russia,RUSSIA,1981,3000,0,10000,13000,2
Cottonseed Meal,OIL,Russia,RUSSIA,1981,7319000,0,46000,7365000,2
Cottonseed Oil,OIL,Russia,RUSSIA,1981,693000,5000,4000,692000,2
Olive Oil,OIL,Russia,RUSSIA,1981,0,0,8000,8000,2
Palm Oil,OIL,Russia,RUSSIA,1981,0,0,331000,331000,2
Peanut Meal,OIL,Russia,RUSSIA,1981,800,0,96000,96800,2
Peanut Oil,OIL,Russia,RUSSIA,1981,183,0,12810,12993,2
Rapeseed Meal,OIL,Russia,RUSSIA,1981,37200,0,0,37200,2
Rapeseed Oil,OIL,Russia,RUSSIA,1981,15307,0,10000,25307,2
Soybean Meal,OIL,Russia,RUSSIA,1981,1695800,0,2284600,3980400,2
Soybean Oil,OIL,Russia,RUSSIA,1981,376853,0,448291,825144,2
Sunflowerseed Meal,OIL,Russia,RUSSIA,1981,5416400,0,25000,5441400,2
Sunflowerseed Oil,OIL,Russia,RUSSIA,1981,2458074,109000,130000,2479074,2
Sugar (Beet & Cane),SPECIAL,Russia,RUSSIA,1981,6413000,268000,7373000,13518000,2
Corn,GRAIN,Rwanda,SUB_SAHARAN,1981,85000,0,0,85000,2
Millet,GRAIN,Rwanda,SUB_SAHARAN,1981,3000,0,0,3000,2
Sorghum,GRAIN,Rwanda,SUB_SAHARAN,1981,193000,0,0,193000,2
Coffee,SPECIAL,Rwanda,SUB_SAHARAN,1981,60240,65880,6660,1020,2
Sugar (Beet & Cane),SPECIAL,Rwanda,SUB_SAHARAN,1981,2000,0,9000,11000,2
Coconut Oil,OIL,Samoa,SUB_SAHARAN,1981,4000,2000,0,2000,2
Copra Meal,OIL,Samoa,SUB_SAHARAN,1981,19000,12000,0,7000,2
Sugar (Beet & Cane),SPECIAL,Samoa,SUB_SAHARAN,1981,0,0,3000,3000,2
Copra Meal,OIL,Sao Tome and Principe,SUB_SAHARAN,1981,5000,5000,0,0,2
Palm Kernel Meal,OIL,Sao Tome and Principe,SUB_SAHARAN,1981,800,800,0,0,2
Palm Kernel Oil,OIL,Sao Tome and Principe,SUB_SAHARAN,1981,183,183,0,0,2
Barley,GRAIN,Saudi Arabia,MIDDLE_EAST,1981,12000,207000,3150000,2955000,2
Corn,GRAIN,Saudi Arabia,MIDDLE_EAST,1981,4000,15000,350000,339000,2
Rice,GRAIN,Saudi Arabia,MIDDLE_EAST,1981,2000,0,427000,429000,2
Sorghum,GRAIN,Saudi Arabia,MIDDLE_EAST,1981,110000,0,814000,924000,2
Wheat,GRAIN,Saudi Arabia,MIDDLE_EAST,1981,187000,707000,1481000,961000,2
Beef,MEAT,Saudi Arabia,MIDDLE_EAST,1981,39600,0,127000,166600,2
Cottonseed Meal,OIL,Saudi Arabia,MIDDLE_EAST,1981,0,0,1000,1000,2
Cottonseed Oil,OIL,Saudi Arabia,MIDDLE_EAST,1981,0,0,1000,1000,2
Olive Oil,OIL,Saudi Arabia,MIDDLE_EAST,1981,0,0,11000,11000,2
Palm Oil,OIL,Saudi Arabia,MIDDLE_EAST,1981,0,0,128000,128000,2
Soybean Meal,OIL,Saudi Arabia,MIDDLE_EAST,1981,0,0,55000,55000,2
Soybean Oil,OIL,Saudi Arabia,MIDDLE_EAST,1981,0,0,20000,20000,2
Sugar (Beet & Cane),SPECIAL,Saudi Arabia,MIDDLE_EAST,1981,0,0,393000,393000,2
Fish Meal,FISH,Senegal,SUB_SAHARAN,1981,3000,3000,0,0,2
Corn,GRAIN,Senegal,SUB_SAHARAN,1981,68000,2000,6000,72000,2
Millet,GRAIN,Senegal,SUB_SAHARAN,1981,736000,5000,26000,757000,2
Rice,GRAIN,Senegal,SUB_SAHARAN,1981,78000,40000,361000,399000,2
Sorghum,GRAIN,Senegal,SUB_SAHARAN,1981,0,0,50000,50000,2
Wheat,GRAIN,Senegal,SUB_SAHARAN,1981,0,5000,105000,100000,2
Peanut Meal,OIL,Senegal,SUB_SAHARAN,1981,914400,164800,0,749600,2
Peanut Oil,OIL,Senegal,SUB_SAHARAN,1981,344674,165098,0,179576,2
Rapeseed Oil,OIL,Senegal,SUB_SAHARAN,1981,0,0,1000,1000,2
Soybean Oil,OIL,Senegal,SUB_SAHARAN,1981,0,0,46000,46000,2
Sugar (Beet & Cane),SPECIAL,Senegal,SUB_SAHARAN,1981,60000,0,50000,110000,2
Sugar (Beet & Cane),SPECIAL,Seychelles,SUB_SAHARAN,1981,0,0,2000,2000,2
Corn,GRAIN,Sierra Leone,SUB_SAHARAN,1981,12000,0,0,12000,2
Millet,GRAIN,Sierra Leone,SUB_SAHARAN,1981,21000,0,0,21000,2
Rice,GRAIN,Sierra Leone,SUB_SAHARAN,1981,335000,0,88000,423000,2
Wheat,GRAIN,Sierra Leone,SUB_SAHARAN,1981,0,0,40000,40000,2
Palm Kernel,OIL,Sierra Leone,SUB_SAHARAN,1981,5000,1000,0,4000,2
Palm Kernel Meal,OIL,Sierra Leone,SUB_SAHARAN,1981,16000,8800,0,7200,2
Palm Kernel Oil,OIL,Sierra Leone,SUB_SAHARAN,1981,3660,2013,0,1647,2
Palm Oil,OIL,Sierra Leone,SUB_SAHARAN,1981,54000,1000,0,53000,2
Coffee,SPECIAL,Sierra Leone,SUB_SAHARAN,1981,21120,24780,2460,-1200,2
Sugar (Beet & Cane),SPECIAL,Sierra Leone,SUB_SAHARAN,1981,3000,0,11000,14000,2
Barley,GRAIN,Singapore,SOUTHEAST_ASIA,1981,0,810000,810000,0,2
Corn,GRAIN,Singapore,SOUTHEAST_ASIA,1981,0,175000,535000,360000,2
Rice,GRAIN,Singapore,SOUTHEAST_ASIA,1981,0,0,228000,228000,2
Wheat,GRAIN,Singapore,SOUTHEAST_ASIA,1981,0,50000,180000,130000,2
Beef,MEAT,Singapore,SOUTHEAST_ASIA,1981,1000,4000,15000,12000,2
Pork,MEAT,Singapore,SOUTHEAST_ASIA,1981,716000,1600,11600,726000,2
Coconut Oil,OIL,Singapore,SOUTHEAST_ASIA,1981,5000,33000,33000,5000,2
Copra Meal,OIL,Singapore,SOUTHEAST_ASIA,1981,0,22000,31000,9000,2
Palm Kernel,OIL,Singapore,SOUTHEAST_ASIA,1981,0,44000,44000,0,2
Palm Oil,OIL,Singapore,SOUTHEAST_ASIA,1981,0,511000,550000,39000,2
Peanut Meal,OIL,Singapore,SOUTHEAST_ASIA,1981,0,5600,19200,13600,2
Peanut Oil,OIL,Singapore,SOUTHEAST_ASIA,1981,0,1281,4392,3111,2
Soybean Meal,OIL,Singapore,SOUTHEAST_ASIA,1981,15000,44200,178400,149200,2
Soybean Oil,OIL,Singapore,SOUTHEAST_ASIA,1981,4000,16562,27039,14477,2
Chicken,POULTRY,Singapore,SOUTHEAST_ASIA,1981,53000,5000,28000,76000,2
Sugar (Beet & Cane),SPECIAL,Singapore,SOUTHEAST_ASIA,1981,0,4000,118000,114000,2
Copra Meal,OIL,Solomon Islands,OCEANIA,1981,33000,26000,0,7000,2
Palm Kernel Meal,OIL,Solomon Islands,OCEANIA,1981,3200,3200,0,0,2
Palm Kernel Oil,OIL,Solomon Islands,OCEANIA,1981,732,732,0,0,2
Corn,GRAIN,Somalia,EUROPE,1981,157000,0,25000,182000,2
Rice,GRAIN,Somalia,EUROPE,1981,5000,0,87000,92000,2
Sorghum,GRAIN,Somalia,EUROPE,1981,207000,0,10000,217000,2
Wheat,GRAIN,Somalia,EUROPE,1981,0,0,90000,90000,2
Cottonseed Oil,OIL,Somalia,EUROPE,1981,0,0,0,0,2
Soybean Oil,OIL,Somalia,EUROPE,1981,0,0,14000,14000,2
Sugar (Beet & Cane),SPECIAL,Somalia,EUROPE,1981,40000,0,15000,55000,2
Oranges,CITRUS,South Africa,SUB_SAHARAN,1981,565000,363000,0,202000,2
Butter,DAIRY,South Africa,SUB_SAHARAN,1981,17,4,4,17,2
Cheese,DAIRY,South Africa,SUB_SAHARAN,1981,37,14,9,32,2
Milk,DAIRY,South Africa,SUB_SAHARAN,1981,6553,64,24,6513,2
Fish Meal,FISH,South Africa,SUB_SAHARAN,1981,137000,14000,86000,209000,2
Apples,FRUIT,South Africa,SUB_SAHARAN,1981,900350,178618,0,721732,2
Raisins,FRUIT,South Africa,SUB_SAHARAN,1981,23906,20520,3907,7293,2
Barley,GRAIN,South Africa,SUB_SAHARAN,1981,106000,23000,27000,110000,2
Corn,GRAIN,South Africa,SUB_SAHARAN,1981,8781000,5287000,4578000,8072000,2
Oats,GRAIN,South Africa,SUB_SAHARAN,1981,82000,11000,12000,83000,2
Rice,GRAIN,South Africa,SUB_SAHARAN,1981,0,0,134000,134000,2
Rye,GRAIN,South Africa,SUB_SAHARAN,1981,7000,2000,2000,7000,2
Sorghum,GRAIN,South Africa,SUB_SAHARAN,1981,302000,108000,218000,412000,2
Wheat,GRAIN,South Africa,SUB_SAHARAN,1981,2339000,793000,451000,1997000,2
Beef,MEAT,South Africa,SUB_SAHARAN,1981,2626000,18000,221600,2829600,2
Pork,MEAT,South Africa,SUB_SAHARAN,1981,1280400,1000,0,1279400,2
Coconut Oil,OIL,South Africa,SUB_SAHARAN,1981,0,0,11000,11000,2
Cottonseed Meal,OIL,South Africa,SUB_SAHARAN,1981,100000,0,0,100000,2
Cottonseed Oil,OIL,South Africa,SUB_SAHARAN,1981,10000,0,1000,11000,2
Palm Oil,OIL,South Africa,SUB_SAHARAN,1981,0,0,21000,21000,2
Peanut Meal,OIL,South Africa,SUB_SAHARAN,1981,134800,33600,68000,169200,2
Peanut Oil,OIL,South Africa,SUB_SAHARAN,1981,21228,7686,15555,29097,2
Soybean Meal,OIL,South Africa,SUB_SAHARAN,1981,26800,0,104000,130800,2
Soybean Oil,OIL,South Africa,SUB_SAHARAN,1981,5843,0,12915,18758,2
Sunflowerseed Meal,OIL,South Africa,SUB_SAHARAN,1981,314200,0,41600,355800,2
Sunflowerseed Oil,OIL,South Africa,SUB_SAHARAN,1981,175482,0,9516,184998,2
Chicken,POULTRY,South Africa,SUB_SAHARAN,1981,264000,22000,1000,243000,2
Sugar (Beet & Cane),SPECIAL,South Africa,SUB_SAHARAN,1981,2233000,839000,0,1394000,2
Fish Meal,FISH,South Korea,EAST_ASIA,1981,105000,2000,4000,107000,2
Barley,GRAIN,South Korea,EAST_ASIA,1981,859000,48000,378000,1189000,2
Corn,GRAIN,South Korea,EAST_ASIA,1981,145000,200000,2985000,2930000,2
Millet,GRAIN,South Korea,EAST_ASIA,1981,5000,0,0,5000,2
Rice,GRAIN,South Korea,EAST_ASIA,1981,5063000,1423000,1764000,5404000,2
Sorghum,GRAIN,South Korea,EAST_ASIA,1981,5000,65000,430000,370000,2
Wheat,GRAIN,South Korea,EAST_ASIA,1981,57000,202000,2128000,1983000,2
Beef,MEAT,South Korea,EAST_ASIA,1981,277000,0,43600,320600,2
Pork,MEAT,South Korea,EAST_ASIA,1981,2829800,0,600,2830400,2
Coconut Oil,OIL,South Korea,EAST_ASIA,1981,1000,0,17000,18000,2
Copra Meal,OIL,South Korea,EAST_ASIA,1981,0,0,1000,1000,2
Cottonseed Meal,OIL,South Korea,EAST_ASIA,1981,4000,0,0,4000,2
Cottonseed Oil,OIL,South Korea,EAST_ASIA,1981,0,0,4000,4000,2
Palm Oil,OIL,South Korea,EAST_ASIA,1981,0,6000,88000,82000,2
Peanut Meal,OIL,South Korea,EAST_ASIA,1981,19200,6400,17600,30400,2
Peanut Oil,OIL,South Korea,EAST_ASIA,1981,4392,1464,4026,6954,2
Rapeseed Meal,OIL,South Korea,EAST_ASIA,1981,51600,5000,42800,89400,2
Rapeseed Oil,OIL,South Korea,EAST_ASIA,1981,24026,12915,7503,18614,2
Soybean Meal,OIL,South Korea,EAST_ASIA,1981,545600,92200,665400,1118800,2
Soybean Oil,OIL,South Korea,EAST_ASIA,1981,121031,16882,120349,224498,2
Sugar (Beet & Cane),SPECIAL,South Korea,EAST_ASIA,1981,0,300000,710000,410000,2
Grapefruit,CITRUS,Spain,EUROPE,1981,9000,5000,0,4000,2
Lemons & Limes,CITRUS,Spain,EUROPE,1981,336000,240000,0,96000,2
Oranges,CITRUS,Spain,EUROPE,1981,1699000,747000,0,952000,2
Tangerines & Mandarins,CITRUS,Spain,EUROPE,1981,906000,625000,0,281000,2
Butter,DAIRY,Spain,EUROPE,1981,16,7,10,19,2
Cheese,DAIRY,Spain,EUROPE,1981,103,21,43,125,2
Milk,DAIRY,Spain,EUROPE,1981,14937,44,121,15014,2
Fish Meal,FISH,Spain,EUROPE,1981,26000,0,2000,28000,2
Apples,FRUIT,Spain,EUROPE,1981,1718000,21200,8700,1705500,2
Beef,MEAT,Spain,EUROPE,1981,1578400,13600,22600,1587400,2
Pork,MEAT,Spain,EUROPE,1981,10367800,2000,3600,10369400,2
Almonds,NUT,Spain,EUROPE,1981,45000,26500,6500,25000,2
Filberts,NUT,Spain,EUROPE,1981,16000,12400,1400,5000,2
Coconut Oil,OIL,Spain,EUROPE,1981,4000,0,26000,30000,2
Copra Meal,OIL,Spain,EUROPE,1981,2000,0,6000,8000,2
Cottonseed Meal,OIL,Spain,EUROPE,1981,175000,0,1000,176000,2
Cottonseed Oil,OIL,Spain,EUROPE,1981,18000,1000,3000,20000,2
Olive Oil,OIL,Spain,EUROPE,1981,300000,227000,275000,348000,2
Palm Oil,OIL,Spain,EUROPE,1981,0,0,18000,18000,2
Peanut Meal,OIL,Spain,EUROPE,1981,4000,0,17000,21000,2
Peanut Oil,OIL,Spain,EUROPE,1981,915,0,3660,4575,2
Rapeseed Meal,OIL,Spain,EUROPE,1981,18200,3000,3200,18400,2
Rapeseed Oil,OIL,Spain,EUROPE,1981,7562,0,4732,12294,2
Soybean Meal,OIL,Spain,EUROPE,1981,2532800,336600,2770200,4966400,2
Soybean Oil,OIL,Spain,EUROPE,1981,545098,519026,650992,677064,2
Sunflowerseed Meal,OIL,Spain,EUROPE,1981,565000,6800,135200,693400,2
Sunflowerseed Oil,OIL,Spain,EUROPE,1981,288115,21183,95267,362199,2
Chicken,POULTRY,Spain,EUROPE,1981,815000,0,10000,825000,2
Turkey,POULTRY,Spain,EUROPE,1981,15000,1000,1000,15000,2
Sugar (Beet & Cane),SPECIAL,Spain,EUROPE,1981,1115000,0,103000,1218000,2
Millet,GRAIN,Sri Lanka,SOUTH_ASIA,1981,16000,0,0,16000,2
Rice,GRAIN,Sri Lanka,SOUTH_ASIA,1981,1408000,182000,424000,1650000,2
Wheat,GRAIN,Sri Lanka,SOUTH_ASIA,1981,0,92000,590000,498000,2
Coconut Oil,OIL,Sri Lanka,SOUTH_ASIA,1981,103000,39000,0,64000,2
Copra Meal,OIL,Sri Lanka,SOUTH_ASIA,1981,224000,35000,4000,193000,2
Palm Oil,OIL,Sri Lanka,SOUTH_ASIA,1981,0,0,3000,3000,2
Soybean Meal,OIL,Sri Lanka,SOUTH_ASIA,1981,0,0,5000,5000,2
Soybean Oil,OIL,Sri Lanka,SOUTH_ASIA,1981,0,0,1000,1000,2
Coffee,SPECIAL,Sri Lanka,SOUTH_ASIA,1981,6480,7500,2040,1020,2
Sugar (Beet & Cane),SPECIAL,Sri Lanka,SOUTH_ASIA,1981,30000,0,183000,213000,2
Sugar (Beet & Cane),SPECIAL,St. Kitts and Nevis,MIDDLE_AMERICA,1981,38000,36000,0,2000,2
Sugar (Beet & Cane),SPECIAL,St. Lucia,MIDDLE_AMERICA,1981,0,0,2000,2000,2
Millet,GRAIN,Sudan,MIDDLE_EAST,1981,509000,3000,0,506000,2
Rice,GRAIN,Sudan,MIDDLE_EAST,1981,3000,47000,60000,16000,2
Sorghum,GRAIN,Sudan,MIDDLE_EAST,1981,3277000,1577000,300000,2000000,2
Wheat,GRAIN,Sudan,MIDDLE_EAST,1981,142000,60000,483000,565000,2
Cottonseed Meal,OIL,Sudan,MIDDLE_EAST,1981,472000,3000,0,469000,2
Cottonseed Oil,OIL,Sudan,MIDDLE_EAST,1981,48000,0,0,48000,2
Palm Oil,OIL,Sudan,MIDDLE_EAST,1981,0,0,12000,12000,2
Peanut Meal,OIL,Sudan,MIDDLE_EAST,1981,756000,189800,0,566200,2
Peanut Oil,OIL,Sudan,MIDDLE_EAST,1981,271420,41973,0,229447,2
Sugar (Beet & Cane),SPECIAL,Sudan,MIDDLE_EAST,1981,239000,0,151000,390000,2
