food,category,country,region,year,imports,exports,production,yield
Palm Kernel Meal,FEED,Australia,OCEANIA,2005,42000,0,0,0
Palm Kernel Meal,FEED,Australia,OCEANIA,2006,310000,0,0,0
Palm Kernel Meal,FEED,Australia,OCEANIA,2007,133000,0,0,0
Palm Kernel Meal,FEED,Australia,OCEANIA,2008,115000,0,0,0
Palm Kernel Meal,FEED,Australia,OCEANIA,2009,46000,0,0,0
Palm Kernel Meal,FEED,Indonesia,OCEANIA,2000,0,1043000,1250000,29
Palm Kernel Meal,FEED,Indonesia,OCEANIA,2001,0,977000,1339000,29
Palm Kernel Meal,FEED,Indonesia,OCEANIA,2002,0,1045000,1498000,29
Palm Kernel Meal,FEED,Indonesia,OCEANIA,2003,0,1193000,1687000,29
Palm Kernel Meal,FEED,Indonesia,OCEANIA,2004,0,1508000,1947000,29
Palm Kernel Meal,FEED,Indonesia,OCEANIA,2005,1000,1901000,2140000,29
Palm Kernel Meal,FEED,Indonesia,OCEANIA,2006,0,1811000,2240000,29
Palm Kernel Meal,FEED,Indonesia,OCEANIA,2007,1000,2579000,2550000,29
Palm Kernel Meal,FEED,Indonesia,OCEANIA,2008,1000,2487000,2740000,29
Palm Kernel Meal,FEED,Indonesia,OCEANIA,2009,1000,2606000,3115000,29
Palm Kernel Meal,FEED,Malaysia,OCEANIA,2000,0,1764000,1831000,29
Palm Kernel Meal,FEED,Malaysia,OCEANIA,2001,6000,1601000,1780000,29
Palm Kernel Meal,FEED,Malaysia,OCEANIA,2002,1000,1766000,1927000,29
Palm Kernel Meal,FEED,Malaysia,OCEANIA,2003,15000,1664000,1922000,29
Palm Kernel Meal,FEED,Malaysia,OCEANIA,2004,1000,1937000,2190000,29
Palm Kernel Meal,FEED,Malaysia,OCEANIA,2005,0,1810000,2239000,29
Palm Kernel Meal,FEED,Malaysia,OCEANIA,2006,0,2022000,2150000,29
Palm Kernel Meal,FEED,Malaysia,OCEANIA,2007,0,2096000,2455000,29
Palm Kernel Meal,FEED,Malaysia,OCEANIA,2008,1000,2056000,2395000,29
Palm Kernel Meal,FEED,Malaysia,OCEANIA,2009,8000,2230000,2425000,29
Palm Kernel Meal,FEED,New Zealand,OCEANIA,2003,96000,0,0,0
Palm Kernel Meal,FEED,New Zealand,OCEANIA,2004,188000,0,0,0
Palm Kernel Meal,FEED,New Zealand,OCEANIA,2005,318000,0,0,0
Palm Kernel Meal,FEED,New Zealand,OCEANIA,2006,455000,0,0,0
Palm Kernel Meal,FEED,New Zealand,OCEANIA,2007,1104000,0,0,0
Palm Kernel Meal,FEED,New Zealand,OCEANIA,2008,665000,0,0,0
Palm Kernel Meal,FEED,New Zealand,OCEANIA,2009,1396000,0,0,0
Palm Kernel Meal,FEED,Papua New Guinea,OCEANIA,2000,0,26000,37000,29
Palm Kernel Meal,FEED,Papua New Guinea,OCEANIA,2001,0,22000,37000,29
Palm Kernel Meal,FEED,Papua New Guinea,OCEANIA,2002,0,25000,35000,29
Palm Kernel Meal,FEED,Papua New Guinea,OCEANIA,2003,0,24000,36000,29
Palm Kernel Meal,FEED,Papua New Guinea,OCEANIA,2004,0,16000,41000,29
Palm Kernel Meal,FEED,Papua New Guinea,OCEANIA,2005,0,12000,45000,29
Palm Kernel Meal,FEED,Papua New Guinea,OCEANIA,2006,0,14000,40000,29
Palm Kernel Meal,FEED,Papua New Guinea,OCEANIA,2007,0,17000,47000,29
Palm Kernel Meal,FEED,Papua New Guinea,OCEANIA,2008,0,13000,66000,29
Palm Kernel Meal,FEED,Papua New Guinea,OCEANIA,2009,0,22000,69000,29
Palm Kernel Meal,FEED,Philippines,OCEANIA,2000,0,0,8000,29
Palm Kernel Meal,FEED,Philippines,OCEANIA,2001,0,0,8000,29
Palm Kernel Meal,FEED,Philippines,OCEANIA,2002,0,0,8000,29
Palm Kernel Meal,FEED,Philippines,OCEANIA,2003,20000,0,9000,29
Palm Kernel Meal,FEED,Philippines,OCEANIA,2004,6000,0,9000,29
Palm Kernel Meal,FEED,Philippines,OCEANIA,2005,23000,0,9000,29
Palm Kernel Meal,FEED,Philippines,OCEANIA,2006,37000,1000,10000,29
Palm Kernel Meal,FEED,Philippines,OCEANIA,2007,37000,0,11000,29
Palm Kernel Meal,FEED,Philippines,OCEANIA,2008,57000,0,12000,29
Palm Kernel Meal,FEED,Philippines,OCEANIA,2009,5000,0,15000,29
Palm Kernel Meal,FEED,Brazil,SOUTH_AMERICA,2000,0,0,17000,29
Palm Kernel Meal,FEED,Brazil,SOUTH_AMERICA,2001,0,0,17000,29
Palm Kernel Meal,FEED,Brazil,SOUTH_AMERICA,2002,0,0,18000,29
Palm Kernel Meal,FEED,Brazil,SOUTH_AMERICA,2003,0,1000,21000,29
Palm Kernel Meal,FEED,Brazil,SOUTH_AMERICA,2004,0,1000,21000,29
Palm Kernel Meal,FEED,Brazil,SOUTH_AMERICA,2005,0,0,23000,29
Palm Kernel Meal,FEED,Brazil,SOUTH_AMERICA,2006,0,0,21000,29
Palm Kernel Meal,FEED,Brazil,SOUTH_AMERICA,2007,0,11000,21000,29
Palm Kernel Meal,FEED,Brazil,SOUTH_AMERICA,2008,0,0,24000,29
Palm Kernel Meal,FEED,Brazil,SOUTH_AMERICA,2009,0,0,44000,29
Palm Kernel Meal,FEED,Colombia,SOUTH_AMERICA,2000,2000,0,57000,29
Palm Kernel Meal,FEED,Colombia,SOUTH_AMERICA,2001,2000,0,61000,29
Palm Kernel Meal,FEED,Colombia,SOUTH_AMERICA,2002,2000,0,60000,29
Palm Kernel Meal,FEED,Colombia,SOUTH_AMERICA,2003,0,0,61000,29
Palm Kernel Meal,FEED,Colombia,SOUTH_AMERICA,2004,0,0,75000,29
Palm Kernel Meal,FEED,Colombia,SOUTH_AMERICA,2005,0,0,78000,29
Palm Kernel Meal,FEED,Colombia,SOUTH_AMERICA,2006,0,0,83000,29
Palm Kernel Meal,FEED,Colombia,SOUTH_AMERICA,2007,1000,0,88000,29
Palm Kernel Meal,FEED,Colombia,SOUTH_AMERICA,2008,1000,0,93000,29
Palm Kernel Meal,FEED,Colombia,SOUTH_AMERICA,2009,0,0,93000,29
Palm Kernel Meal,FEED,Ecuador,SOUTH_AMERICA,2000,0,1000,21000,29
Palm Kernel Meal,FEED,Ecuador,SOUTH_AMERICA,2001,0,2000,22000,29
Palm Kernel Meal,FEED,Ecuador,SOUTH_AMERICA,2002,0,2000,22000,29
Palm Kernel Meal,FEED,Ecuador,SOUTH_AMERICA,2003,0,0,23000,29
Palm Kernel Meal,FEED,Ecuador,SOUTH_AMERICA,2004,0,0,29000,29
Palm Kernel Meal,FEED,Ecuador,SOUTH_AMERICA,2005,0,0,30000,29
Palm Kernel Meal,FEED,Ecuador,SOUTH_AMERICA,2006,0,0,45000,29
Palm Kernel Meal,FEED,Ecuador,SOUTH_AMERICA,2007,0,1000,49000,29
Palm Kernel Meal,FEED,Ecuador,SOUTH_AMERICA,2008,0,0,49000,29
Palm Kernel Meal,FEED,Ecuador,SOUTH_AMERICA,2009,0,0,49000,29
Palm Kernel Meal,FEED,India,SOUTH_ASIA,2000,1000,0,7000,29
Palm Kernel Meal,FEED,India,SOUTH_ASIA,2001,2000,0,6000,29
Palm Kernel Meal,FEED,India,SOUTH_ASIA,2002,7000,0,6000,29
Palm Kernel Meal,FEED,India,SOUTH_ASIA,2003,1000,0,7000,29
Palm Kernel Meal,FEED,India,SOUTH_ASIA,2004,1000,0,7000,29
Palm Kernel Meal,FEED,India,SOUTH_ASIA,2005,1000,0,7000,29
Palm Kernel Meal,FEED,India,SOUTH_ASIA,2006,0,0,8000,29
Palm Kernel Meal,FEED,India,SOUTH_ASIA,2007,0,0,9000,29
Palm Kernel Meal,FEED,India,SOUTH_ASIA,2008,3000,0,9000,29
Palm Kernel Meal,FEED,India,SOUTH_ASIA,2009,20000,0,9000,29
Palm Kernel Meal,FEED,Thailand,SOUTH_ASIA,2000,0,0,61000,29
Palm Kernel Meal,FEED,Thailand,SOUTH_ASIA,2001,0,0,79000,29
Palm Kernel Meal,FEED,Thailand,SOUTH_ASIA,2002,0,0,66000,29
Palm Kernel Meal,FEED,Thailand,SOUTH_ASIA,2003,8000,0,87000,29
Palm Kernel Meal,FEED,Thailand,SOUTH_ASIA,2004,96000,0,85000,29
Palm Kernel Meal,FEED,Thailand,SOUTH_ASIA,2005,124000,0,84000,29
Palm Kernel Meal,FEED,Thailand,SOUTH_ASIA,2006,59000,0,125000,29
Palm Kernel Meal,FEED,Thailand,SOUTH_ASIA,2007,20000,0,113000,29
Palm Kernel Meal,FEED,Thailand,SOUTH_ASIA,2008,55000,0,165000,29
Palm Kernel Meal,FEED,Thailand,SOUTH_ASIA,2009,93000,0,139000,29
Palm Kernel Meal,FEED,Benin,SUB_SAHARAN,2000,0,1000,11000,29
Palm Kernel Meal,FEED,Benin,SUB_SAHARAN,2001,0,0,12000,29
Palm Kernel Meal,FEED,Benin,SUB_SAHARAN,2002,0,0,12000,29
Palm Kernel Meal,FEED,Benin,SUB_SAHARAN,2003,0,1000,13000,29
Palm Kernel Meal,FEED,Benin,SUB_SAHARAN,2004,0,1000,13000,29
Palm Kernel Meal,FEED,Benin,SUB_SAHARAN,2005,0,1000,14000,29
Palm Kernel Meal,FEED,Benin,SUB_SAHARAN,2006,0,2000,14000,29
Palm Kernel Meal,FEED,Benin,SUB_SAHARAN,2007,0,2000,15000,29
Palm Kernel Meal,FEED,Benin,SUB_SAHARAN,2008,0,2000,16000,29
Palm Kernel Meal,FEED,Benin,SUB_SAHARAN,2009,0,2000,17000,29
Palm Kernel Meal,FEED,Cameroon,SUB_SAHARAN,2000,0,4000,33000,29
Palm Kernel Meal,FEED,Cameroon,SUB_SAHARAN,2001,0,4000,34000,29
Palm Kernel Meal,FEED,Cameroon,SUB_SAHARAN,2002,0,4000,30000,29
Palm Kernel Meal,FEED,Cameroon,SUB_SAHARAN,2003,0,4000,30000,29
Palm Kernel Meal,FEED,Cameroon,SUB_SAHARAN,2004,0,4000,29000,29
Palm Kernel Meal,FEED,Cameroon,SUB_SAHARAN,2005,0,4000,30000,29
Palm Kernel Meal,FEED,Cameroon,SUB_SAHARAN,2006,0,4000,37000,29
Palm Kernel Meal,FEED,Cameroon,SUB_SAHARAN,2007,0,4000,35000,29
Palm Kernel Meal,FEED,Cameroon,SUB_SAHARAN,2008,0,5000,37000,29
Palm Kernel Meal,FEED,Cameroon,SUB_SAHARAN,2009,0,5000,38000,29
Palm Kernel Meal,FEED,Congo-Kinshasa,SUB_SAHARAN,2004,0,0,18000,29
Palm Kernel Meal,FEED,Congo-Kinshasa,SUB_SAHARAN,2005,0,0,18000,29
Palm Kernel Meal,FEED,Congo-Kinshasa,SUB_SAHARAN,2006,0,0,19000,29
Palm Kernel Meal,FEED,Congo-Kinshasa,SUB_SAHARAN,2007,0,0,19000,29
Palm Kernel Meal,FEED,Congo-Kinshasa,SUB_SAHARAN,2008,0,0,19000,29
Palm Kernel Meal,FEED,Congo-Kinshasa,SUB_SAHARAN,2009,0,0,20000,29
Palm Kernel Meal,FEED,Cote d'Ivoire,SUB_SAHARAN,2000,0,1000,26000,29
Palm Kernel Meal,FEED,Cote d'Ivoire,SUB_SAHARAN,2001,0,1000,20000,29
Palm Kernel Meal,FEED,Cote d'Ivoire,SUB_SAHARAN,2002,0,0,17000,29
Palm Kernel Meal,FEED,Cote d'Ivoire,SUB_SAHARAN,2003,0,1000,17000,29
Palm Kernel Meal,FEED,Cote d'Ivoire,SUB_SAHARAN,2004,0,1000,17000,29
Palm Kernel Meal,FEED,Cote d'Ivoire,SUB_SAHARAN,2005,0,3000,27000,29
Palm Kernel Meal,FEED,Cote d'Ivoire,SUB_SAHARAN,2006,0,11000,38000,29
Palm Kernel Meal,FEED,Cote d'Ivoire,SUB_SAHARAN,2007,0,15000,40000,29
Palm Kernel Meal,FEED,Cote d'Ivoire,SUB_SAHARAN,2008,0,24000,40000,29
Palm Kernel Meal,FEED,Cote d'Ivoire,SUB_SAHARAN,2009,0,23000,40000,29
Palm Kernel Meal,FEED,Ghana,SUB_SAHARAN,2000,0,3000,18000,29
Palm Kernel Meal,FEED,Ghana,SUB_SAHARAN,2001,0,4000,18000,29
Palm Kernel Meal,FEED,Ghana,SUB_SAHARAN,2002,1000,8000,40000,29
Palm Kernel Meal,FEED,Ghana,SUB_SAHARAN,2003,1000,5000,40000,29
Palm Kernel Meal,FEED,Ghana,SUB_SAHARAN,2004,1000,4000,42000,29
Palm Kernel Meal,FEED,Ghana,SUB_SAHARAN,2005,1000,9000,42000,29
Palm Kernel Meal,FEED,Ghana,SUB_SAHARAN,2006,2000,6000,43000,29
Palm Kernel Meal,FEED,Ghana,SUB_SAHARAN,2007,2000,7000,42000,29
Palm Kernel Meal,FEED,Ghana,SUB_SAHARAN,2008,2000,3000,47000,29
Palm Kernel Meal,FEED,Ghana,SUB_SAHARAN,2009,2000,1000,52000,29
Palm Kernel Meal,FEED,Guinea,SUB_SAHARAN,2000,0,0,27000,29
Palm Kernel Meal,FEED,Guinea,SUB_SAHARAN,2001,0,0,27000,29
Palm Kernel Meal,FEED,Guinea,SUB_SAHARAN,2002,0,0,28000,29
Palm Kernel Meal,FEED,Guinea,SUB_SAHARAN,2003,0,0,28000,29
Palm Kernel Meal,FEED,Guinea,SUB_SAHARAN,2004,0,0,28000,29
Palm Kernel Meal,FEED,Guinea,SUB_SAHARAN,2005,0,0,30000,29
Palm Kernel Meal,FEED,Guinea,SUB_SAHARAN,2006,0,0,30000,29
Palm Kernel Meal,FEED,Guinea,SUB_SAHARAN,2007,0,0,30000,29
Palm Kernel Meal,FEED,Guinea,SUB_SAHARAN,2008,0,0,30000,29
Palm Kernel Meal,FEED,Guinea,SUB_SAHARAN,2009,0,0,30000,29
Palm Kernel Meal,FEED,Guinea-Bissau,SUB_SAHARAN,2000,0,0,2000,29
Palm Kernel Meal,FEED,Guinea-Bissau,SUB_SAHARAN,2001,0,0,3000,29
Palm Kernel Meal,FEED,Guinea-Bissau,SUB_SAHARAN,2002,0,0,4000,29
Palm Kernel Meal,FEED,Guinea-Bissau,SUB_SAHARAN,2003,0,0,4000,29
Palm Kernel Meal,FEED,Guinea-Bissau,SUB_SAHARAN,2004,0,0,4000,29
Palm Kernel Meal,FEED,Guinea-Bissau,SUB_SAHARAN,2005,0,0,4000,29
Palm Kernel Meal,FEED,Guinea-Bissau,SUB_SAHARAN,2006,0,0,4000,29
Palm Kernel Meal,FEED,Guinea-Bissau,SUB_SAHARAN,2007,0,0,4000,29
Palm Kernel Meal,FEED,Guinea-Bissau,SUB_SAHARAN,2008,0,0,4000,29
Palm Kernel Meal,FEED,Guinea-Bissau,SUB_SAHARAN,2009,0,0,4000,29
Palm Kernel Meal,FEED,Liberia,SUB_SAHARAN,2005,0,0,6000,29
Palm Kernel Meal,FEED,Liberia,SUB_SAHARAN,2006,0,0,6000,29
Palm Kernel Meal,FEED,Liberia,SUB_SAHARAN,2007,0,0,6000,29
Palm Kernel Meal,FEED,Liberia,SUB_SAHARAN,2008,0,0,6000,29
Palm Kernel Meal,FEED,Liberia,SUB_SAHARAN,2009,0,0,6000,29
Palm Kernel Meal,FEED,Nigeria,SUB_SAHARAN,2000,0,130000,172000,29
Palm Kernel Meal,FEED,Nigeria,SUB_SAHARAN,2001,0,85000,188000,29
Palm Kernel Meal,FEED,Nigeria,SUB_SAHARAN,2002,0,74000,187000,29
Palm Kernel Meal,FEED,Nigeria,SUB_SAHARAN,2003,0,48000,330000,29
Palm Kernel Meal,FEED,Nigeria,SUB_SAHARAN,2004,0,37000,350000,29
Palm Kernel Meal,FEED,Nigeria,SUB_SAHARAN,2005,0,34000,350000,29
Palm Kernel Meal,FEED,Nigeria,SUB_SAHARAN,2006,0,60000,355000,29
Palm Kernel Meal,FEED,Nigeria,SUB_SAHARAN,2007,0,62000,365000,29
Palm Kernel Meal,FEED,Nigeria,SUB_SAHARAN,2008,0,56000,369000,29
Palm Kernel Meal,FEED,Nigeria,SUB_SAHARAN,2009,0,64000,369000,29
Palm Kernel Meal,FEED,Sierra Leone,SUB_SAHARAN,2000,0,1000,9000,29
Palm Kernel Meal,FEED,Sierra Leone,SUB_SAHARAN,2001,0,1000,9000,29
Palm Kernel Meal,FEED,Sierra Leone,SUB_SAHARAN,2002,0,1000,9000,29
Palm Kernel Meal,FEED,Sierra Leone,SUB_SAHARAN,2003,0,1000,9000,29
Palm Kernel Meal,FEED,Sierra Leone,SUB_SAHARAN,2004,0,1000,9000,29
Palm Kernel Meal,FEED,Sierra Leone,SUB_SAHARAN,2005,0,1000,9000,29
Palm Kernel Meal,FEED,Sierra Leone,SUB_SAHARAN,2006,0,2000,10000,29
Palm Kernel Meal,FEED,Sierra Leone,SUB_SAHARAN,2007,0,2000,10000,29
Palm Kernel Meal,FEED,Sierra Leone,SUB_SAHARAN,2008,0,2000,10000,29
Palm Kernel Meal,FEED,Sierra Leone,SUB_SAHARAN,2009,0,2000,10000,29
Palm Kernel Meal,FEED,Togo,SUB_SAHARAN,2000,0,0,12000,29
Palm Kernel Meal,FEED,Togo,SUB_SAHARAN,2001,0,0,13000,29
Palm Kernel Meal,FEED,Togo,SUB_SAHARAN,2002,0,0,11000,29
Palm Kernel Meal,FEED,Togo,SUB_SAHARAN,2003,0,0,10000,29
Palm Kernel Meal,FEED,Togo,SUB_SAHARAN,2004,0,0,10000,29
Palm Kernel Meal,FEED,Togo,SUB_SAHARAN,2005,0,0,11000,29
Palm Kernel Meal,FEED,Togo,SUB_SAHARAN,2006,0,0,11000,29
Palm Kernel Meal,FEED,Togo,SUB_SAHARAN,2007,0,0,11000,29
Palm Kernel Meal,FEED,Togo,SUB_SAHARAN,2008,0,0,11000,29
Palm Kernel Meal,FEED,Togo,SUB_SAHARAN,2009,0,0,11000,29
Peanut Meal,FEED,China,EAST_ASIA,2000,0,16000,2660000,76
Peanut Meal,FEED,China,EAST_ASIA,2001,0,21000,2665000,76
Peanut Meal,FEED,China,EAST_ASIA,2002,0,6000,2800000,76
Peanut Meal,FEED,China,EAST_ASIA,2003,75000,2000,2660000,76
Peanut Meal,FEED,China,EAST_ASIA,2004,46000,6000,2806000,76
Peanut Meal,FEED,China,EAST_ASIA,2005,105000,8000,2834000,76
Peanut Meal,FEED,China,EAST_ASIA,2006,47000,7000,2550000,76
Peanut Meal,FEED,China,EAST_ASIA,2007,101000,2000,2575000,76
Peanut Meal,FEED,China,EAST_ASIA,2008,24000,7000,2770000,76
Peanut Meal,FEED,China,EAST_ASIA,2009,37000,3000,2788000,76
Peanut Meal,FEED,Japan,EAST_ASIA,2003,0,0,1000,76
Peanut Meal,FEED,Japan,EAST_ASIA,2004,0,0,1000,76
Peanut Meal,FEED,Japan,EAST_ASIA,2005,0,0,1000,76
Peanut Meal,FEED,Japan,EAST_ASIA,2006,0,0,1000,76
Peanut Meal,FEED,Japan,EAST_ASIA,2007,0,0,1000,76
Peanut Meal,FEED,Japan,EAST_ASIA,2008,0,0,1000,76
Peanut Meal,FEED,Japan,EAST_ASIA,2009,0,0,1000,76
Peanut Meal,FEED,Taiwan,EAST_ASIA,2000,7000,0,9000,76
Peanut Meal,FEED,Taiwan,EAST_ASIA,2001,10000,0,7000,76
Peanut Meal,FEED,Taiwan,EAST_ASIA,2002,4000,0,8000,76
Peanut Meal,FEED,Taiwan,EAST_ASIA,2003,13000,0,7000,76
Peanut Meal,FEED,Taiwan,EAST_ASIA,2004,13000,0,4000,76
Peanut Meal,FEED,Taiwan,EAST_ASIA,2005,13000,0,4000,76
Peanut Meal,FEED,Taiwan,EAST_ASIA,2006,11000,0,4000,76
Peanut Meal,FEED,Taiwan,EAST_ASIA,2007,5000,0,4000,76
Peanut Meal,FEED,Taiwan,EAST_ASIA,2008,7000,0,4000,76
Peanut Meal,FEED,Taiwan,EAST_ASIA,2009,4000,0,4000,76
Peanut Meal,FEED,Vietnam,EAST_ASIA,2000,0,0,34000,76
Peanut Meal,FEED,Vietnam,EAST_ASIA,2001,1000,0,38000,76
Peanut Meal,FEED,Vietnam,EAST_ASIA,2002,13000,0,44000,76
Peanut Meal,FEED,Vietnam,EAST_ASIA,2003,44000,0,45000,76
Peanut Meal,FEED,Vietnam,EAST_ASIA,2004,19000,1000,48000,76
Peanut Meal,FEED,Vietnam,EAST_ASIA,2005,18000,1000,8000,76
Peanut Meal,FEED,Vietnam,EAST_ASIA,2006,18000,0,8000,76
Peanut Meal,FEED,Vietnam,EAST_ASIA,2007,9000,0,8000,76
Peanut Meal,FEED,Vietnam,EAST_ASIA,2008,11000,0,8000,76
Peanut Meal,FEED,Vietnam,EAST_ASIA,2009,6000,1000,8000,76
Peanut Meal,FEED,EU-27,EUROPE,2000,182000,0,19000,76
Peanut Meal,FEED,EU-27,EUROPE,2001,132000,0,20000,76
Peanut Meal,FEED,EU-27,EUROPE,2002,60000,0,11000,76
Peanut Meal,FEED,EU-27,EUROPE,2003,30000,0,13000,76
Peanut Meal,FEED,EU-27,EUROPE,2004,1000,0,13000,76
Peanut Meal,FEED,EU-27,EUROPE,2005,32000,0,13000,76
Peanut Meal,FEED,EU-27,EUROPE,2006,59000,0,13000,76
Peanut Meal,FEED,EU-27,EUROPE,2007,8000,0,13000,76
Peanut Meal,FEED,EU-27,EUROPE,2008,7000,0,13000,76
Peanut Meal,FEED,EU-27,EUROPE,2009,39000,0,13000,76
Peanut Meal,FEED,Mexico,MIDDLE_AMERICA,2000,0,0,2000,76
Peanut Meal,FEED,Mexico,MIDDLE_AMERICA,2001,4000,0,2000,76
Peanut Meal,FEED,Mexico,MIDDLE_AMERICA,2002,6000,0,2000,76
Peanut Meal,FEED,Mexico,MIDDLE_AMERICA,2003,1000,0,2000,76
Peanut Meal,FEED,Mexico,MIDDLE_AMERICA,2004,1000,0,2000,76
Peanut Meal,FEED,Mexico,MIDDLE_AMERICA,2005,3000,0,2000,76
Peanut Meal,FEED,Mexico,MIDDLE_AMERICA,2006,3000,0,2000,76
Peanut Meal,FEED,Mexico,MIDDLE_AMERICA,2007,1000,0,2000,76
Peanut Meal,FEED,Mexico,MIDDLE_AMERICA,2008,2000,0,2000,76
Peanut Meal,FEED,Mexico,MIDDLE_AMERICA,2009,0,0,2000,76
Peanut Meal,FEED,Sudan,MIDDLE_EAST,2000,0,20000,190000,76
Peanut Meal,FEED,Sudan,MIDDLE_EAST,2001,0,18000,185000,76
Peanut Meal,FEED,Sudan,MIDDLE_EAST,2002,0,11000,195000,76
Peanut Meal,FEED,Sudan,MIDDLE_EAST,2003,0,5000,173000,76
Peanut Meal,FEED,Sudan,MIDDLE_EAST,2004,0,5000,120000,76
Peanut Meal,FEED,Sudan,MIDDLE_EAST,2005,0,5000,81000,76
Peanut Meal,FEED,Sudan,MIDDLE_EAST,2006,0,13000,92000,76
Peanut Meal,FEED,Sudan,MIDDLE_EAST,2007,0,16000,92000,76
Peanut Meal,FEED,Sudan,MIDDLE_EAST,2008,0,16000,127000,76
Peanut Meal,FEED,Sudan,MIDDLE_EAST,2009,0,16000,180000,76
Peanut Meal,FEED,Turkey,MIDDLE_EAST,2001,0,0,4000,76
Peanut Meal,FEED,Turkey,MIDDLE_EAST,2002,0,0,4000,76
Peanut Meal,FEED,Turkey,MIDDLE_EAST,2003,0,0,5000,76
Peanut Meal,FEED,Turkey,MIDDLE_EAST,2004,0,0,4000,76
Peanut Meal,FEED,Turkey,MIDDLE_EAST,2005,0,0,4000,76
Peanut Meal,FEED,Turkey,MIDDLE_EAST,2006,0,0,4000,76
Peanut Meal,FEED,Turkey,MIDDLE_EAST,2007,0,0,4000,76
Peanut Meal,FEED,Turkey,MIDDLE_EAST,2008,0,0,4000,76
Peanut Meal,FEED,Turkey,MIDDLE_EAST,2009,0,0,5000,76
Peanut Meal,FEED,Indonesia,OCEANIA,2000,7000,0,24000,76
Peanut Meal,FEED,Indonesia,OCEANIA,2001,51000,0,24000,76
Peanut Meal,FEED,Indonesia,OCEANIA,2002,5000,3000,24000,76
Peanut Meal,FEED,Indonesia,OCEANIA,2003,68000,3000,25000,76
Peanut Meal,FEED,Indonesia,OCEANIA,2004,7000,0,26000,76
Peanut Meal,FEED,Indonesia,OCEANIA,2005,7000,0,26000,76
Peanut Meal,FEED,Indonesia,OCEANIA,2006,2000,0,26000,76
Peanut Meal,FEED,Indonesia,OCEANIA,2007,3000,0,23000,76
Peanut Meal,FEED,Indonesia,OCEANIA,2008,3000,0,24000,76
Peanut Meal,FEED,Indonesia,OCEANIA,2009,1000,0,26000,76
Peanut Meal,FEED,Malaysia,OCEANIA,2000,0,0,3000,76
Peanut Meal,FEED,Malaysia,OCEANIA,2001,0,0,3000,76
Peanut Meal,FEED,Malaysia,OCEANIA,2002,0,0,3000,76
Peanut Meal,FEED,Malaysia,OCEANIA,2003,0,0,3000,76
Peanut Meal,FEED,Malaysia,OCEANIA,2004,0,0,3000,76
Peanut Meal,FEED,Malaysia,OCEANIA,2005,0,0,3000,76
Peanut Meal,FEED,Malaysia,OCEANIA,2006,0,0,3000,76
Peanut Meal,FEED,Malaysia,OCEANIA,2007,0,0,3000,76
Peanut Meal,FEED,Malaysia,OCEANIA,2008,0,0,3000,76
Peanut Meal,FEED,Malaysia,OCEANIA,2009,0,0,3000,76
Peanut Meal,FEED,Argentina,SOUTH_AMERICA,2000,0,25000,84000,76
Peanut Meal,FEED,Argentina,SOUTH_AMERICA,2001,0,38000,79000,76
Peanut Meal,FEED,Argentina,SOUTH_AMERICA,2002,0,10000,49000,76
Peanut Meal,FEED,Argentina,SOUTH_AMERICA,2003,0,3000,72000,76
Peanut Meal,FEED,Argentina,SOUTH_AMERICA,2004,0,20000,80000,76
Peanut Meal,FEED,Argentina,SOUTH_AMERICA,2005,0,16000,71000,76
Peanut Meal,FEED,Argentina,SOUTH_AMERICA,2006,0,17000,56000,76
Peanut Meal,FEED,Argentina,SOUTH_AMERICA,2007,0,9000,94000,76
Peanut Meal,FEED,Argentina,SOUTH_AMERICA,2008,0,8000,120000,76
Peanut Meal,FEED,Argentina,SOUTH_AMERICA,2009,0,32000,72000,76
Peanut Meal,FEED,Brazil,SOUTH_AMERICA,2000,0,1000,24000,76
Peanut Meal,FEED,Brazil,SOUTH_AMERICA,2001,0,1000,24000,76
Peanut Meal,FEED,Brazil,SOUTH_AMERICA,2002,0,0,22000,76
Peanut Meal,FEED,Brazil,SOUTH_AMERICA,2003,0,0,25000,76
Peanut Meal,FEED,Brazil,SOUTH_AMERICA,2004,0,0,41000,76
Peanut Meal,FEED,Brazil,SOUTH_AMERICA,2005,0,0,36000,76
Peanut Meal,FEED,Brazil,SOUTH_AMERICA,2006,0,0,40000,76
Peanut Meal,FEED,Brazil,SOUTH_AMERICA,2007,0,0,46000,76
Peanut Meal,FEED,Brazil,SOUTH_AMERICA,2008,0,0,50000,76
Peanut Meal,FEED,Brazil,SOUTH_AMERICA,2009,0,0,50000,76
Peanut Meal,FEED,Bangladesh,SOUTH_ASIA,2000,0,0,9000,76
Peanut Meal,FEED,Bangladesh,SOUTH_ASIA,2001,1000,0,10000,76
Peanut Meal,FEED,Bangladesh,SOUTH_ASIA,2002,1000,0,12000,76
Peanut Meal,FEED,Bangladesh,SOUTH_ASIA,2003,2000,0,11000,76
Peanut Meal,FEED,Bangladesh,SOUTH_ASIA,2004,0,0,11000,76
Peanut Meal,FEED,Bangladesh,SOUTH_ASIA,2005,0,0,11000,76
Peanut Meal,FEED,Bangladesh,SOUTH_ASIA,2006,1000,0,11000,76
Peanut Meal,FEED,Bangladesh,SOUTH_ASIA,2007,0,0,11000,76
Peanut Meal,FEED,Bangladesh,SOUTH_ASIA,2008,0,0,11000,76
Peanut Meal,FEED,Bangladesh,SOUTH_ASIA,2009,0,0,11000,76
