food,category,country,region,year,imports,exports,production,yield,source
Apples,FRUIT,Kyrgyzstan,CENTRAL_ASIA,2005,53400,6800,136400,438,FAOStats
Apples,FRUIT,Kyrgyzstan,CENTRAL_ASIA,2006,52400,12800,122000,497,FAOStats
Apples,FRUIT,Kyrgyzstan,CENTRAL_ASIA,2007,46400,9100,90900,497,FAOStats
Apples,FRUIT,Kyrgyzstan,CENTRAL_ASIA,2008,21600,10200,113500,437,FAOStats
Apples,FRUIT,Kyrgyzstan,CENTRAL_ASIA,2009,33900,4300,111000,543,FAOStats
Apples,FRUIT,Turkmenistan,CENTRAL_ASIA,2002,9,0,0,583,FAOStats
Apples,FRUIT,Turkmenistan,CENTRAL_ASIA,2003,2,0,0,645,FAOStats
Apples,FRUIT,Turkmenistan,CENTRAL_ASIA,2004,2,0,0,725,FAOStats
Apples,FRUIT,Turkmenistan,CENTRAL_ASIA,2006,1,0,0,1056,FAOStats
Apples,FRUIT,Turkmenistan,CENTRAL_ASIA,2007,4439,0,0,1056,FAOStats
Apples,FRUIT,Turkmenistan,CENTRAL_ASIA,2008,31309,0,0,1098,FAOStats
Apples,FRUIT,Turkmenistan,CENTRAL_ASIA,2009,36591,0,0,1066,FAOStats
Apples,FRUIT,China,EAST_ASIA,2000,34856,281851,20431230,906,FAOStats
Apples,FRUIT,China,EAST_ASIA,2001,50000,360100,20015000,968,FAOStats
Apples,FRUIT,China,EAST_ASIA,2002,51300,499900,19241000,992,FAOStats
Apples,FRUIT,China,EAST_ASIA,2003,36900,708400,21100000,1110,FAOStats
Apples,FRUIT,China,EAST_ASIA,2004,36900,842000,23675000,1261,FAOStats
Apples,FRUIT,China,EAST_ASIA,2005,30200,768100,20400000,1270,FAOStats
Apples,FRUIT,China,EAST_ASIA,2006,33700,970500,26059300,1420,FAOStats
Apples,FRUIT,China,EAST_ASIA,2007,39800,1021500,24800000,1420,FAOStats
Apples,FRUIT,China,EAST_ASIA,2008,48500,1173300,29800000,1498,FAOStats
Apples,FRUIT,China,EAST_ASIA,2009,61300,1201300,31680800,1546,FAOStats
Apples,FRUIT,Hong Kong,EAST_ASIA,2001,92100,38186,0,-1,n/a
Apples,FRUIT,Hong Kong,EAST_ASIA,2002,105200,48654,0,-1,n/a
Apples,FRUIT,Hong Kong,EAST_ASIA,2003,90200,36372,0,-1,n/a
Apples,FRUIT,Hong Kong,EAST_ASIA,2004,94600,36142,0,-1,n/a
Apples,FRUIT,Hong Kong,EAST_ASIA,2005,81900,20785,0,-1,n/a
Apples,FRUIT,Hong Kong,EAST_ASIA,2006,79700,27300,0,-1,n/a
Apples,FRUIT,Hong Kong,EAST_ASIA,2007,98700,33275,0,-1,n/a
Apples,FRUIT,Hong Kong,EAST_ASIA,2008,120700,42300,0,-1,n/a
Apples,FRUIT,Hong Kong,EAST_ASIA,2009,123200,52400,0,-1,n/a
Apples,FRUIT,Japan,EAST_ASIA,2000,2405,2246,799600,1821,FAOStats
Apples,FRUIT,Japan,EAST_ASIA,2001,300,6600,925800,2154,FAOStats
Apples,FRUIT,Japan,EAST_ASIA,2002,100,12200,842100,2183,FAOStats
Apples,FRUIT,Japan,EAST_ASIA,2003,0,15600,754600,2024,FAOStats
Apples,FRUIT,Japan,EAST_ASIA,2004,0,10700,818900,1827,FAOStats
Apples,FRUIT,Japan,EAST_ASIA,2005,100,18900,831800,2007,FAOStats
Apples,FRUIT,Japan,EAST_ASIA,2006,0,23500,840100,2105,FAOStats
Apples,FRUIT,Japan,EAST_ASIA,2007,0,25300,910700,2105,FAOStats
Apples,FRUIT,Japan,EAST_ASIA,2008,0,22200,845600,2305,FAOStats
Apples,FRUIT,Japan,EAST_ASIA,2009,100,24000,786500,2179,FAOStats
Apples,FRUIT,Taiwan,EAST_ASIA,2000,135163,0,7670,779,FAOStats
Apples,FRUIT,Taiwan,EAST_ASIA,2001,121900,0,8200,1005,FAOStats
Apples,FRUIT,Taiwan,EAST_ASIA,2002,110100,0,9800,1251,FAOStats
Apples,FRUIT,Taiwan,EAST_ASIA,2003,111300,0,3400,538,FAOStats
Apples,FRUIT,Taiwan,EAST_ASIA,2004,115400,0,6700,1045,FAOStats
Apples,FRUIT,Taiwan,EAST_ASIA,2005,132400,0,6800,954,FAOStats
Apples,FRUIT,Taiwan,EAST_ASIA,2006,120700,0,5900,1048,FAOStats
Apples,FRUIT,Taiwan,EAST_ASIA,2007,134400,0,6000,1048,FAOStats
Apples,FRUIT,Taiwan,EAST_ASIA,2008,128900,0,4200,893,FAOStats
Apples,FRUIT,Taiwan,EAST_ASIA,2009,127200,0,3800,836,FAOStats
Apples,FRUIT,Vietnam,EAST_ASIA,2001,11200,0,0,-1,n/a
Apples,FRUIT,Vietnam,EAST_ASIA,2002,66600,0,0,-1,n/a
Apples,FRUIT,Vietnam,EAST_ASIA,2003,69700,0,0,-1,n/a
Apples,FRUIT,Vietnam,EAST_ASIA,2004,115300,0,0,-1,n/a
Apples,FRUIT,Vietnam,EAST_ASIA,2005,83500,0,0,-1,n/a
Apples,FRUIT,Vietnam,EAST_ASIA,2006,65100,0,0,-1,n/a
Apples,FRUIT,Vietnam,EAST_ASIA,2007,68300,0,0,-1,n/a
Apples,FRUIT,Vietnam,EAST_ASIA,2008,152400,0,0,-1,n/a
Apples,FRUIT,Vietnam,EAST_ASIA,2009,166200,0,0,-1,n/a
Apples,FRUIT,Albania,EUROPE,2001,12314,0,0,726,FAOStats
Apples,FRUIT,Albania,EUROPE,2002,23129,0,0,702,FAOStats
Apples,FRUIT,Albania,EUROPE,2003,24177,0,0,554,FAOStats
Apples,FRUIT,Albania,EUROPE,2004,33019,0,0,500,FAOStats
Apples,FRUIT,Albania,EUROPE,2005,26191,0,0,533,FAOStats
Apples,FRUIT,Albania,EUROPE,2006,22245,0,0,514,FAOStats
Apples,FRUIT,Albania,EUROPE,2007,15865,0,0,514,FAOStats
Apples,FRUIT,Albania,EUROPE,2008,11926,0,0,692,FAOStats
Apples,FRUIT,Albania,EUROPE,2009,15149,0,0,944,FAOStats
Apples,FRUIT,Belarus,EUROPE,2001,68700,34,327000,329,FAOStats
Apples,FRUIT,Belarus,EUROPE,2002,46000,58,136500,501,FAOStats
Apples,FRUIT,Belarus,EUROPE,2003,32400,0,231700,202,FAOStats
Apples,FRUIT,Belarus,EUROPE,2004,35700,0,232656,370,FAOStats
Apples,FRUIT,Belarus,EUROPE,2005,63100,0,488785,358,FAOStats
Apples,FRUIT,Belarus,EUROPE,2006,50922,0,262928,413,FAOStats
Apples,FRUIT,Belarus,EUROPE,2007,27176,0,379809,413,FAOStats
Apples,FRUIT,Belarus,EUROPE,2008,62767,1688,431573,594,FAOStats
Apples,FRUIT,Belarus,EUROPE,2009,62738,2549,525552,686,FAOStats
Apples,FRUIT,Belgium,EUROPE,2000,229941,354285,511640,6128,FAOStats
Apples,FRUIT,Bosnia and Herzegovina,EUROPE,2001,18309,0,0,255,FAOStats
Apples,FRUIT,Bosnia and Herzegovina,EUROPE,2002,27981,0,0,299,FAOStats
Apples,FRUIT,Bosnia and Herzegovina,EUROPE,2003,27248,0,0,338,FAOStats
Apples,FRUIT,Bosnia and Herzegovina,EUROPE,2004,24415,0,0,355,FAOStats
Apples,FRUIT,Bosnia and Herzegovina,EUROPE,2005,23020,0,0,349,FAOStats
Apples,FRUIT,Bosnia and Herzegovina,EUROPE,2006,14545,0,0,381,FAOStats
Apples,FRUIT,Bosnia and Herzegovina,EUROPE,2007,12935,0,0,381,FAOStats
Apples,FRUIT,Bosnia and Herzegovina,EUROPE,2008,24053,0,0,346,FAOStats
Apples,FRUIT,Bosnia and Herzegovina,EUROPE,2009,21229,0,0,357,FAOStats
Apples,FRUIT,EU-27,EUROPE,2001,721000,574200,9294100,500,n/a
Apples,FRUIT,EU-27,EUROPE,2002,538806,627376,8205100,500,n/a
Apples,FRUIT,EU-27,EUROPE,2003,797602,537872,8627500,500,n/a
Apples,FRUIT,EU-27,EUROPE,2004,886392,616059,6337100,500,n/a
Apples,FRUIT,EU-27,EUROPE,2005,991052,758729,5298500,500,n/a
Apples,FRUIT,EU-27,EUROPE,2006,821559,949740,11181900,500,n/a
Apples,FRUIT,EU-27,EUROPE,2007,888980,739644,10335000,500,n/a
Apples,FRUIT,EU-27,EUROPE,2008,867565,1196471,12703300,500,n/a
Apples,FRUIT,EU-27,EUROPE,2009,590200,1213848,12096300,500,n/a
Apples,FRUIT,France,EUROPE,2000,95000,863000,2300000,3094,FAOStats
Apples,FRUIT,Germany,EUROPE,2000,642038,72720,2630802,2509,FAOStats
Apples,FRUIT,Greece,EUROPE,2000,14000,28500,315000,2230,FAOStats
Apples,FRUIT,Hungary,EUROPE,2000,6000,7000,700000,2013,FAOStats
Apples,FRUIT,Italy,EUROPE,2000,33000,527000,2267000,3569,FAOStats
Apples,FRUIT,Netherlands,EUROPE,2000,300528,360000,500000,3590,FAOStats
Apples,FRUIT,Norway,EUROPE,2001,44800,0,16699,616,FAOStats
Apples,FRUIT,Norway,EUROPE,2002,41900,0,12361,930,FAOStats
Apples,FRUIT,Norway,EUROPE,2003,46700,0,16137,700,FAOStats
Apples,FRUIT,Norway,EUROPE,2004,44700,0,10928,932,FAOStats
Apples,FRUIT,Norway,EUROPE,2005,52600,0,14960,647,FAOStats
Apples,FRUIT,Norway,EUROPE,2006,49900,0,10939,662,FAOStats
Apples,FRUIT,Norway,EUROPE,2007,56300,0,16717,662,FAOStats
Apples,FRUIT,Norway,EUROPE,2008,50400,0,13581,993,FAOStats
Apples,FRUIT,Norway,EUROPE,2009,53200,0,11484,797,FAOStats
Apples,FRUIT,Poland,EUROPE,2000,19100,205900,2400800,878,FAOStats
Apples,FRUIT,Serbia,EUROPE,2001,23300,2400,100000,331,FAOStats
Apples,FRUIT,Serbia,EUROPE,2002,40400,200,100000,331,FAOStats
Apples,FRUIT,Serbia,EUROPE,2003,5400,18900,100000,331,FAOStats
Apples,FRUIT,Serbia,EUROPE,2004,17500,2900,240000,662,FAOStats
Apples,FRUIT,Serbia,EUROPE,2005,14500,24100,240300,662,FAOStats
Apples,FRUIT,Serbia,EUROPE,2006,14100,39700,245200,662,FAOStats
Apples,FRUIT,Serbia,EUROPE,2007,22100,82600,235600,662,FAOStats
Apples,FRUIT,Serbia,EUROPE,2008,19700,15700,281900,654,FAOStats
Apples,FRUIT,Serbia,EUROPE,2009,9600,70200,239900,626,FAOStats
Apples,FRUIT,Slovakia,EUROPE,2000,27000,4000,80000,2669,FAOStats
Apples,FRUIT,Spain,EUROPE,2000,273800,65000,698500,1668,FAOStats
Apples,FRUIT,Sweden,EUROPE,2000,86398,1328,68000,1540,FAOStats
Apples,FRUIT,Ukraine,EUROPE,2001,200,0,522300,219,FAOStats
Apples,FRUIT,Ukraine,EUROPE,2002,200,0,871300,270,FAOStats
Apples,FRUIT,Ukraine,EUROPE,2003,100,9900,716900,513,FAOStats
Apples,FRUIT,Ukraine,EUROPE,2004,1200,900,719800,473,FAOStats
Apples,FRUIT,Ukraine,EUROPE,2005,66100,7500,536500,521,FAOStats
Apples,FRUIT,Ukraine,EUROPE,2006,177500,4400,754900,650,FAOStats
Apples,FRUIT,Ukraine,EUROPE,2007,111100,27100,719300,650,FAOStats
Apples,FRUIT,Ukraine,EUROPE,2008,265300,41700,853400,633,FAOStats
Apples,FRUIT,Ukraine,EUROPE,2009,264700,93500,897000,775,FAOStats
Apples,FRUIT,United Kingdom,EUROPE,2000,455850,13400,162200,1606,FAOStats
Apples,FRUIT,Costa Rica,MIDDLE_AMERICA,2001,10700,0,0,-1,n/a
Apples,FRUIT,Costa Rica,MIDDLE_AMERICA,2002,11300,0,0,-1,n/a
Apples,FRUIT,Costa Rica,MIDDLE_AMERICA,2003,11800,0,0,-1,n/a
Apples,FRUIT,Costa Rica,MIDDLE_AMERICA,2004,11900,0,0,-1,n/a
Apples,FRUIT,Costa Rica,MIDDLE_AMERICA,2005,8400,0,0,-1,n/a
Apples,FRUIT,Costa Rica,MIDDLE_AMERICA,2006,15400,0,0,-1,n/a
Apples,FRUIT,Costa Rica,MIDDLE_AMERICA,2007,14400,0,0,-1,n/a
Apples,FRUIT,Costa Rica,MIDDLE_AMERICA,2008,12800,0,0,-1,n/a
Apples,FRUIT,Costa Rica,MIDDLE_AMERICA,2009,14200,0,0,-1,n/a
Apples,FRUIT,Dominican Republic,MIDDLE_AMERICA,2001,11738,0,0,-1,n/a
Apples,FRUIT,Dominican Republic,MIDDLE_AMERICA,2002,10419,0,0,-1,n/a
Apples,FRUIT,Dominican Republic,MIDDLE_AMERICA,2003,5386,0,0,-1,n/a
Apples,FRUIT,Dominican Republic,MIDDLE_AMERICA,2004,7776,0,0,-1,n/a
Apples,FRUIT,Dominican Republic,MIDDLE_AMERICA,2005,13224,0,0,-1,n/a
Apples,FRUIT,Dominican Republic,MIDDLE_AMERICA,2006,10289,0,0,-1,n/a
Apples,FRUIT,Dominican Republic,MIDDLE_AMERICA,2007,11194,0,0,-1,n/a
Apples,FRUIT,Dominican Republic,MIDDLE_AMERICA,2008,11709,0,0,-1,n/a
Apples,FRUIT,Dominican Republic,MIDDLE_AMERICA,2009,12073,0,0,-1,n/a
Apples,FRUIT,Guatemala,MIDDLE_AMERICA,2001,9500,4800,28903,967,FAOStats
Apples,FRUIT,Guatemala,MIDDLE_AMERICA,2002,9000,4800,19931,960,FAOStats
Apples,FRUIT,Guatemala,MIDDLE_AMERICA,2003,10000,1800,21922,647,FAOStats
Apples,FRUIT,Guatemala,MIDDLE_AMERICA,2004,10500,2500,22123,711,FAOStats
Apples,FRUIT,Guatemala,MIDDLE_AMERICA,2005,56300,3300,22243,719,FAOStats
Apples,FRUIT,Guatemala,MIDDLE_AMERICA,2006,13400,3100,21667,652,FAOStats
Apples,FRUIT,Guatemala,MIDDLE_AMERICA,2007,12200,2500,21778,652,FAOStats
Apples,FRUIT,Guatemala,MIDDLE_AMERICA,2008,12100,1700,21996,649,FAOStats
Apples,FRUIT,Guatemala,MIDDLE_AMERICA,2009,11900,700,21773,642,FAOStats
Apples,FRUIT,Honduras,MIDDLE_AMERICA,2001,5800,0,0,414,FAOStats
Apples,FRUIT,Honduras,MIDDLE_AMERICA,2002,8200,0,0,311,FAOStats
Apples,FRUIT,Honduras,MIDDLE_AMERICA,2003,6000,0,0,301,FAOStats
Apples,FRUIT,Honduras,MIDDLE_AMERICA,2004,4500,0,0,292,FAOStats
Apples,FRUIT,Honduras,MIDDLE_AMERICA,2005,9800,0,0,284,FAOStats
Apples,FRUIT,Honduras,MIDDLE_AMERICA,2006,10600,0,0,277,FAOStats
Apples,FRUIT,Honduras,MIDDLE_AMERICA,2007,10700,0,0,277,FAOStats
Apples,FRUIT,Honduras,MIDDLE_AMERICA,2008,10000,0,0,274,FAOStats
Apples,FRUIT,Honduras,MIDDLE_AMERICA,2009,10000,0,0,332,FAOStats
Apples,FRUIT,Mexico,MIDDLE_AMERICA,2000,228063,0,338245,617,FAOStats
Apples,FRUIT,Mexico,MIDDLE_AMERICA,2001,189600,0,442700,725,FAOStats
Apples,FRUIT,Mexico,MIDDLE_AMERICA,2002,170800,100,479600,787,FAOStats
Apples,FRUIT,Mexico,MIDDLE_AMERICA,2003,149300,100,493900,907,FAOStats
Apples,FRUIT,Mexico,MIDDLE_AMERICA,2004,171700,200,572900,969,FAOStats
Apples,FRUIT,Mexico,MIDDLE_AMERICA,2005,220600,100,586900,980,FAOStats
Apples,FRUIT,Mexico,MIDDLE_AMERICA,2006,198600,200,510000,900,FAOStats
Apples,FRUIT,Mexico,MIDDLE_AMERICA,2007,197000,300,505000,900,FAOStats
Apples,FRUIT,Mexico,MIDDLE_AMERICA,2008,222700,300,512000,926,FAOStats
Apples,FRUIT,Mexico,MIDDLE_AMERICA,2009,215300,300,561500,985,FAOStats
Apples,FRUIT,Algeria,MIDDLE_EAST,2001,35300,0,0,747,FAOStats
Apples,FRUIT,Algeria,MIDDLE_EAST,2002,45300,0,0,794,FAOStats
Apples,FRUIT,Algeria,MIDDLE_EAST,2003,58500,0,0,749,FAOStats
Apples,FRUIT,Algeria,MIDDLE_EAST,2004,69900,0,0,832,FAOStats
Apples,FRUIT,Algeria,MIDDLE_EAST,2005,88700,0,0,822,FAOStats
Apples,FRUIT,Algeria,MIDDLE_EAST,2006,79200,0,0,595,FAOStats
Apples,FRUIT,Algeria,MIDDLE_EAST,2007,99100,0,0,595,FAOStats
Apples,FRUIT,Algeria,MIDDLE_EAST,2008,112700,0,0,785,FAOStats
Apples,FRUIT,Algeria,MIDDLE_EAST,2009,113300,0,0,730,FAOStats
Apples,FRUIT,Egypt,MIDDLE_EAST,2001,9362,0,0,1730,FAOStats
Apples,FRUIT,Egypt,MIDDLE_EAST,2002,8126,0,0,2013,FAOStats
Apples,FRUIT,Egypt,MIDDLE_EAST,2003,5115,0,0,2084,FAOStats
Apples,FRUIT,Egypt,MIDDLE_EAST,2004,9745,0,0,2126,FAOStats
Apples,FRUIT,Egypt,MIDDLE_EAST,2005,11885,0,0,2272,FAOStats
Apples,FRUIT,Egypt,MIDDLE_EAST,2006,12019,0,0,2311,FAOStats
Apples,FRUIT,Egypt,MIDDLE_EAST,2007,18400,0,0,2311,FAOStats
Apples,FRUIT,Egypt,MIDDLE_EAST,2008,35754,0,0,2306,FAOStats
Apples,FRUIT,Egypt,MIDDLE_EAST,2009,49033,0,0,2359,FAOStats
Apples,FRUIT,Iran,MIDDLE_EAST,2001,0,3380,2334000,1582,FAOStats
Apples,FRUIT,Iran,MIDDLE_EAST,2002,0,1270,2400000,1566,FAOStats
Apples,FRUIT,Iran,MIDDLE_EAST,2003,0,954,2178645,1600,FAOStats
Apples,FRUIT,Iran,MIDDLE_EAST,2004,0,5903,2661901,1149,FAOStats
Apples,FRUIT,Iran,MIDDLE_EAST,2005,0,3470,2700000,1322,FAOStats
Apples,FRUIT,Iran,MIDDLE_EAST,2006,0,8779,2660000,1316,FAOStats
Apples,FRUIT,Iran,MIDDLE_EAST,2007,0,2229,2718775,1316,FAOStats
Apples,FRUIT,Iran,MIDDLE_EAST,2008,0,300860,2000000,1546,FAOStats
Apples,FRUIT,Iran,MIDDLE_EAST,2009,0,375396,1662430,1379,FAOStats
Apples,FRUIT,Iraq,MIDDLE_EAST,2002,10,0,0,586,FAOStats
Apples,FRUIT,Iraq,MIDDLE_EAST,2003,1931,0,0,595,FAOStats
Apples,FRUIT,Iraq,MIDDLE_EAST,2004,7038,0,0,269,FAOStats
Apples,FRUIT,Iraq,MIDDLE_EAST,2005,13239,0,0,232,FAOStats
Apples,FRUIT,Iraq,MIDDLE_EAST,2006,1549,0,0,288,FAOStats
Apples,FRUIT,Iraq,MIDDLE_EAST,2007,42214,0,0,288,FAOStats
Apples,FRUIT,Iraq,MIDDLE_EAST,2008,249460,0,0,279,FAOStats
Apples,FRUIT,Iraq,MIDDLE_EAST,2009,367493,0,0,269,FAOStats
Apples,FRUIT,Israel,MIDDLE_EAST,2001,4324,0,0,511,FAOStats
Apples,FRUIT,Israel,MIDDLE_EAST,2002,3168,0,0,527,FAOStats
Apples,FRUIT,Israel,MIDDLE_EAST,2003,2460,0,0,354,FAOStats
Apples,FRUIT,Israel,MIDDLE_EAST,2004,3754,0,0,585,FAOStats
Apples,FRUIT,Israel,MIDDLE_EAST,2005,3465,0,0,584,FAOStats
Apples,FRUIT,Israel,MIDDLE_EAST,2006,2710,0,0,415,FAOStats
Apples,FRUIT,Israel,MIDDLE_EAST,2007,9381,0,0,415,FAOStats
Apples,FRUIT,Israel,MIDDLE_EAST,2008,9211,0,0,517,FAOStats
Apples,FRUIT,Israel,MIDDLE_EAST,2009,12069,0,0,453,FAOStats
Apples,FRUIT,Kuwait,MIDDLE_EAST,2001,5970,0,0,-1,n/a
Apples,FRUIT,Kuwait,MIDDLE_EAST,2002,8574,0,0,-1,n/a
Apples,FRUIT,Kuwait,MIDDLE_EAST,2003,6857,0,0,-1,n/a
Apples,FRUIT,Kuwait,MIDDLE_EAST,2004,12489,0,0,-1,n/a
Apples,FRUIT,Kuwait,MIDDLE_EAST,2005,9972,0,0,-1,n/a
Apples,FRUIT,Kuwait,MIDDLE_EAST,2006,11095,0,0,-1,n/a
Apples,FRUIT,Kuwait,MIDDLE_EAST,2007,11448,0,0,-1,n/a
Apples,FRUIT,Kuwait,MIDDLE_EAST,2008,15014,0,0,-1,n/a
Apples,FRUIT,Kuwait,MIDDLE_EAST,2009,17495,0,0,-1,n/a
Apples,FRUIT,Libya,MIDDLE_EAST,2001,7500,0,0,1250,FAOStats
Apples,FRUIT,Libya,MIDDLE_EAST,2002,12900,0,0,5000,FAOStats
Apples,FRUIT,Libya,MIDDLE_EAST,2003,7900,0,0,4995,FAOStats
Apples,FRUIT,Libya,MIDDLE_EAST,2004,6800,0,0,4000,FAOStats
Apples,FRUIT,Libya,MIDDLE_EAST,2005,19900,0,0,3409,FAOStats
Apples,FRUIT,Libya,MIDDLE_EAST,2006,22500,0,0,4000,FAOStats
Apples,FRUIT,Libya,MIDDLE_EAST,2007,24700,0,0,4000,FAOStats
Apples,FRUIT,Libya,MIDDLE_EAST,2008,33200,0,0,4000,FAOStats
Apples,FRUIT,Libya,MIDDLE_EAST,2009,43500,0,0,3908,FAOStats
Apples,FRUIT,Oman,MIDDLE_EAST,2001,591,0,0,-1,n/a
Apples,FRUIT,Oman,MIDDLE_EAST,2002,1073,0,0,-1,n/a
Apples,FRUIT,Oman,MIDDLE_EAST,2003,1966,0,0,-1,n/a
Apples,FRUIT,Oman,MIDDLE_EAST,2004,3953,0,0,-1,n/a
Apples,FRUIT,Oman,MIDDLE_EAST,2005,6145,0,0,-1,n/a
Apples,FRUIT,Oman,MIDDLE_EAST,2006,10826,0,0,-1,n/a
Apples,FRUIT,Oman,MIDDLE_EAST,2007,11959,0,0,-1,n/a
Apples,FRUIT,Oman,MIDDLE_EAST,2008,14305,0,0,-1,n/a
Apples,FRUIT,Oman,MIDDLE_EAST,2009,12691,0,0,-1,n/a
Apples,FRUIT,Qatar,MIDDLE_EAST,2001,114,0,0,-1,n/a
Apples,FRUIT,Qatar,MIDDLE_EAST,2002,292,0,0,-1,n/a
Apples,FRUIT,Qatar,MIDDLE_EAST,2003,426,0,0,-1,n/a
Apples,FRUIT,Qatar,MIDDLE_EAST,2004,849,0,0,-1,n/a
Apples,FRUIT,Qatar,MIDDLE_EAST,2005,1962,0,0,-1,n/a
Apples,FRUIT,Qatar,MIDDLE_EAST,2006,2963,0,0,-1,n/a
Apples,FRUIT,Qatar,MIDDLE_EAST,2007,5338,0,0,-1,n/a
Apples,FRUIT,Qatar,MIDDLE_EAST,2008,8989,0,0,-1,n/a
Apples,FRUIT,Qatar,MIDDLE_EAST,2009,7580,0,0,-1,n/a
Apples,FRUIT,Saudi Arabia,MIDDLE_EAST,2001,97200,0,0,-1,n/a
Apples,FRUIT,Saudi Arabia,MIDDLE_EAST,2002,88800,0,0,-1,n/a
Apples,FRUIT,Saudi Arabia,MIDDLE_EAST,2003,103300,0,0,-1,n/a
Apples,FRUIT,Saudi Arabia,MIDDLE_EAST,2004,113900,0,0,-1,n/a
Apples,FRUIT,Saudi Arabia,MIDDLE_EAST,2005,118400,0,0,-1,n/a
Apples,FRUIT,Saudi Arabia,MIDDLE_EAST,2006,127500,0,0,-1,n/a
Apples,FRUIT,Saudi Arabia,MIDDLE_EAST,2007,129300,0,0,-1,n/a
Apples,FRUIT,Saudi Arabia,MIDDLE_EAST,2008,126000,0,0,-1,n/a
Apples,FRUIT,Saudi Arabia,MIDDLE_EAST,2009,153600,0,0,-1,n/a
Apples,FRUIT,Syrian Arab Republic,MIDDLE_EAST,2001,31,0,0,692,FAOStats
Apples,FRUIT,Syrian Arab Republic,MIDDLE_EAST,2002,286,0,0,616,FAOStats
Apples,FRUIT,Syrian Arab Republic,MIDDLE_EAST,2003,774,0,0,973,FAOStats
Apples,FRUIT,Syrian Arab Republic,MIDDLE_EAST,2004,207,0,0,1085,FAOStats
Apples,FRUIT,Syrian Arab Republic,MIDDLE_EAST,2005,604,0,0,887,FAOStats
Apples,FRUIT,Syrian Arab Republic,MIDDLE_EAST,2006,1312,0,0,867,FAOStats
Apples,FRUIT,Syrian Arab Republic,MIDDLE_EAST,2007,246,0,0,867,FAOStats
Apples,FRUIT,Syrian Arab Republic,MIDDLE_EAST,2008,2147,0,0,1073,FAOStats
Apples,FRUIT,Syrian Arab Republic,MIDDLE_EAST,2009,3706,0,0,1016,FAOStats
Apples,FRUIT,Turkey,MIDDLE_EAST,2000,1795,16504,2400000,2228,FAOStats
Apples,FRUIT,Turkey,MIDDLE_EAST,2001,2900,18600,2450000,2258,FAOStats
Apples,FRUIT,Turkey,MIDDLE_EAST,2002,2800,16900,2200000,2000,FAOStats
Apples,FRUIT,Turkey,MIDDLE_EAST,2003,2500,22000,2600000,2228,FAOStats
Apples,FRUIT,Turkey,MIDDLE_EAST,2004,3700,21700,2300000,1774,FAOStats
Apples,FRUIT,Turkey,MIDDLE_EAST,2005,3700,36500,2570000,2123,FAOStats
Apples,FRUIT,Turkey,MIDDLE_EAST,2006,5900,8900,2000000,1924,FAOStats
Apples,FRUIT,Turkey,MIDDLE_EAST,2007,3000,15500,2458000,1924,FAOStats
Apples,FRUIT,Turkey,MIDDLE_EAST,2008,3400,24200,2600000,1930,FAOStats
Apples,FRUIT,Turkey,MIDDLE_EAST,2009,2800,93000,2750000,2088,FAOStats
Apples,FRUIT,United Arab Emirates,MIDDLE_EAST,2001,56100,0,0,-1,n/a
Apples,FRUIT,United Arab Emirates,MIDDLE_EAST,2002,63600,0,0,-1,n/a
Apples,FRUIT,United Arab Emirates,MIDDLE_EAST,2003,65300,0,0,-1,n/a
Apples,FRUIT,United Arab Emirates,MIDDLE_EAST,2004,79000,0,0,-1,n/a
Apples,FRUIT,United Arab Emirates,MIDDLE_EAST,2005,84700,0,0,-1,n/a
Apples,FRUIT,United Arab Emirates,MIDDLE_EAST,2006,96500,0,0,-1,n/a
Apples,FRUIT,United Arab Emirates,MIDDLE_EAST,2007,119400,0,0,-1,n/a
Apples,FRUIT,United Arab Emirates,MIDDLE_EAST,2008,161000,0,0,-1,n/a
Apples,FRUIT,United Arab Emirates,MIDDLE_EAST,2009,167300,0,0,-1,n/a
Apples,FRUIT,Australia,OCEANIA,2000,0,33857,285000,1622,FAOStats
Apples,FRUIT,Australia,OCEANIA,2001,0,25700,320500,1298,FAOStats
Apples,FRUIT,Australia,OCEANIA,2002,0,32100,326100,1456,FAOStats
Apples,FRUIT,Australia,OCEANIA,2003,0,10200,250000,1552,FAOStats
Apples,FRUIT,Australia,OCEANIA,2004,0,13500,326600,1243,FAOStats
Apples,FRUIT,Australia,OCEANIA,2005,0,7600,276400,1593,FAOStats
Apples,FRUIT,Australia,OCEANIA,2006,0,4700,270500,1352,FAOStats
Apples,FRUIT,Australia,OCEANIA,2007,0,3800,265500,1352,FAOStats
Apples,FRUIT,Australia,OCEANIA,2008,0,4700,295100,1323,FAOStats
Apples,FRUIT,Australia,OCEANIA,2009,0,4200,264400,1341,FAOStats
Apples,FRUIT,Indonesia,OCEANIA,2001,64600,0,0,-1,n/a
Apples,FRUIT,Indonesia,OCEANIA,2002,83600,0,0,-1,n/a
Apples,FRUIT,Indonesia,OCEANIA,2003,94600,0,0,-1,n/a
Apples,FRUIT,Indonesia,OCEANIA,2004,128600,0,0,-1,n/a
Apples,FRUIT,Indonesia,OCEANIA,2005,120100,0,0,-1,n/a
Apples,FRUIT,Indonesia,OCEANIA,2006,130200,0,0,-1,n/a
Apples,FRUIT,Indonesia,OCEANIA,2007,143300,0,0,-1,n/a
Apples,FRUIT,Indonesia,OCEANIA,2008,151400,0,0,-1,n/a
